MB2013,AU2013
830600,521151
830700,521151
830800,521151
830900,521151
831000,521151
831100,521151
831200,521151
831300,521151
831400,521151
831500,521151
831601,521153
831602,521151
831700,521153
831800,521153
831900,521153
832000,521153
832101,526105
832102,526105
832103,526106
832201,521153
832202,521153
832300,521153
832400,521153
832500,521153
832601,521153
832700,521153
832800,521152
832900,521152
833001,521153
833002,521153
833101,521153
833102,526106
833201,526105
833203,526106
833204,526106
833205,526105
833206,526106
833207,526105
833300,521153
833400,521153
833500,521153
833601,521153
833602,521153
833701,521152
833702,521152
833800,521152
833900,521152
834000,521152
834100,521152
834200,521152
834300,521152
834400,521152
834501,521152
834502,521152
834503,521152
834600,526104
834701,526104
834702,526104
834800,526104
834900,526104
835000,526104
835101,526104
835102,526104
835201,526104
835202,526105
835300,526105
835401,526104
835402,526104
835403,526104
835404,526104
835405,526104
835406,526104
835407,526104
835408,526104
835501,526105
835502,526105
835503,526105
835504,526105
835601,526104
835603,526105
835604,526105
835605,526105
835801,526104
835803,526104
835804,526104
835900,526104
836000,526104
836100,526104
836200,526104
836300,526104
836400,526104
836500,526104
836600,526104
836701,526104
836702,526104
836703,526104
836800,526103
836901,526103
836902,526103
836903,526103
836904,526103
837001,526103
837002,526103
837101,526103
837102,526103
837201,526103
837203,526103
837204,526103
837205,526103
837206,526103
837207,526103
837208,526103
837209,526103
837300,526103
837400,526103
837500,526103
837600,526103
837700,526103
837800,526105
838101,526200
838102,526200
838200,526200
838300,526200
838400,526200
838500,526200
838600,526200
838700,526200
838800,526200
838900,526200
839000,526200
839100,526200
839200,526200
839300,526200
839401,526200
839402,526200
839500,526200
839600,526200
839700,526200
839800,526200
839900,526200
840000,526200
840101,526200
840102,526200
840103,526200
840104,526200
840105,526200
840200,526200
840300,526200
840400,526200
840500,526200
840601,525202
840602,521135
840603,521136
840700,521136
840801,521136
840802,521136
840901,521135
840902,521136
841001,521136
841002,521135
841100,521136
841200,521135
841300,521135
841400,521136
841501,521134
841502,521135
841600,521135
841700,521135
841801,521135
841802,521135
841900,521135
842000,521135
842101,521131
842102,521131
842200,521131
842300,521131
842401,521131
842402,521131
842500,521131
842601,521131
842602,521131
842700,521131
842800,521131
842900,521131
843000,521135
843100,521135
843200,521135
843300,521135
843401,521135
843402,521135
843403,521135
843404,521135
843500,521135
843600,526701
843700,526701
843800,526701
843900,526701
844000,526701
844100,526701
844200,526701
844300,526701
844400,526701
844500,526701
844600,526701
844700,526701
844800,526701
844901,526701
844902,526701
845000,526701
845100,526701
845200,526701
845300,526701
845400,526701
845500,526701
845600,526701
845700,526701
845800,526701
845900,526701
846000,526701
846101,526701
846102,526701
846103,526701
846200,526701
846300,526701
846401,526701
846402,526701
846500,526701
846601,526701
846602,526702
846700,526702
846800,526702
846900,526701
847000,526701
847101,526702
847102,526702
847200,526702
847300,526702
847400,526702
847500,526601
847600,526601
847700,526601
847800,526601
847900,526601
848001,526601
848002,526601
848100,526601
848201,526601
848202,527111
848300,526601
848400,527401
848500,526601
848600,526601
848700,526601
848800,526601
848900,526601
849001,526701
849002,526702
849100,526702
849200,526702
849300,526702
849400,526702
849500,526702
849600,526702
849700,526400
849800,526400
849900,526400
850000,526400
850100,526400
850200,526601
850300,526601
850400,526601
850500,526601
850600,526601
850700,526601
850800,526601
850900,527401
851000,527401
851100,527401
851200,527401
851300,527401
851400,527401
851500,527401
851600,527401
851700,527401
851800,527401
851900,526601
852001,526601
852002,527401
852100,526601
852200,526601
852300,526601
852400,526702
852500,526702
852600,526702
852700,526601
852800,526601
852900,526601
853000,526601
853100,526601
853201,526601
853202,526601
853203,526601
853300,526601
853400,526601
853500,526601
853600,526601
853700,526601
853801,526601
853802,526601
853900,526601
854001,526500
854002,526500
854101,526500
854102,526500
854103,526500
854104,526500
854201,526500
854202,526500
854300,526500
854400,526500
854501,526500
854502,526500
854503,526500
854504,526500
854505,526500
854506,526500
854600,526500
854700,526500
854800,526500
854901,526500
854902,526500
855001,526500
855002,526500
855003,526500
855100,526500
855201,526500
855202,526500
855203,526500
855204,526500
855300,526500
855400,528200
855500,528200
855600,528200
855701,528200
855702,528200
855801,528200
855802,528200
855901,528200
855902,528200
855903,528200
856001,528200
856002,528200
856003,528200
856004,528200
856005,528200
856101,528200
856102,528200
856104,528200
856105,528200
856106,528200
856200,528200
856300,528200
856400,528200
856500,528200
856600,528200
856700,528200
856800,528200
856900,528200
857000,528200
857100,528200
857200,528200
857300,528200
857400,528200
857500,528200
857600,528200
857700,528200
857800,528200
857900,528200
858000,528200
858100,528200
858200,528200
858300,528200
858401,528200
858402,528200
858403,528200
858500,528200
858601,528200
858602,528200
858700,528200
858800,528200
858900,528200
859000,528200
859100,528200
859200,528200
859300,526601
859400,526601
859500,526601
859600,526601
859702,526603
859703,526601
859704,526601
859705,526601
859801,526603
859802,526602
859900,526603
860000,526603
860100,526603
860200,526603
860300,526603
860400,526603
860500,526602
860600,526602
860700,526601
860800,526602
860900,526602
861000,526602
861100,526602
861201,526602
861202,526602
861301,526602
861302,526602
861401,526602
861402,526602
861502,526602
861503,526602
861504,526602
861600,526602
861700,526602
861800,526602
861900,526602
862000,526602
862100,526602
862400,529900
862501,529900
862502,529900
862600,529900
862700,529900
862800,529900
862900,529900
863000,529900
863100,529900
863200,529900
863300,529900
863400,529900
863500,529900
863600,529900
863700,529900
863800,529900
863900,529900
864000,529900
864100,529900
864200,529900
864300,530000
864400,530000
864500,530000
864600,530000
864700,530000
864800,530000
864900,530000
865000,530000
865100,530000
865200,530000
865300,530000
865400,530000
865500,530000
865600,530000
865700,530000
865800,530000
865901,530000
865902,530000
865903,530000
865904,530000
866001,530000
866002,530000
866003,530000
866004,530000
866100,530000
866200,530000
866300,530000
866400,530000
866500,530000
866600,530000
866700,530000
866800,530000
866900,530000
867000,530000
867100,530000
867200,530000
867300,530000
867400,530000
867500,530000
867600,529503
867700,529600
867800,529600
867900,529600
868000,529600
868100,529600
868200,529600
868300,529600
868400,529600
868501,529600
868502,529600
868600,529600
868700,529600
868800,529600
868900,529600
869000,529600
869100,529600
869200,529600
869300,529600
869400,529600
869500,529800
869600,529800
869700,529800
869800,529800
869900,529800
870000,529800
870100,529800
870200,529800
870300,529800
870400,529800
870500,529800
870600,529800
870700,529800
870801,529800
870802,529800
870900,529800
871000,529800
871100,529800
871200,529800
871300,529800
871400,529800
871500,529800
871600,529800
871700,529800
871800,529800
871900,529800
872000,529800
872100,529800
872201,529503
872202,529503
872203,529503
872301,529503
872302,529503
872400,529503
872500,529503
872600,529503
872701,529503
872702,529503
872800,529503
872900,529503
873000,529503
873100,529503
873201,529503
873202,529503
873300,529502
873400,529502
873500,529502
873600,529502
873701,529502
873702,529502
873800,529502
873900,529502
874000,529502
874100,529502
874200,529502
874300,529502
874400,529502
874500,529502
874600,529502
874700,529501
874800,529501
874900,529501
875000,529501
875100,529501
875202,529501
875203,529501
875204,529501
875205,529501
875300,529501
875400,529501
875500,529501
875600,529501
875700,529502
875800,529502
875900,529502
876000,529502
876100,529502
876201,529402
876202,527009
876300,529402
876400,529402
876500,529402
876600,529402
876701,529402
876702,529402
876800,529402
876900,529402
877000,529402
877100,529402
877201,529401
877202,527008
877300,529401
877400,529402
877500,529402
877600,529401
877700,529402
877800,529402
877900,529401
878000,529402
878100,529402
878200,529402
878300,529402
878401,529402
878402,529402
878501,529402
878502,529402
878503,529402
878601,529401
878602,529401
878700,529401
878800,529401
878900,529401
879000,529401
879100,529401
879200,529401
879300,529401
879400,529401
879500,529401
879601,529401
879602,529401
879603,529401
879700,530200
879800,530200
879900,530300
880000,530300
880100,530300
880201,530300
880202,530300
880300,530300
880400,530300
880500,530300
880600,530300
880700,530300
880800,530300
880900,530300
881000,530300
881100,530300
881200,530300
881300,530300
881400,530300
881500,530300
881600,530300
881700,530300
881800,530300
881900,530300
882000,530300
882100,530300
882200,530300
882300,530300
882400,530300
882500,530300
882600,530300
882700,530300
882800,530300
882900,530300
883000,530300
883100,530300
883200,530300
883300,530300
883400,530800
883500,530800
883600,530800
883700,530800
883800,530800
883900,530800
884000,530800
884100,530800
884201,530800
884202,530800
884300,530800
884400,530800
884500,530800
884600,530800
884700,530800
884800,530800
884900,530600
885000,530600
885100,530600
885200,530600
885300,530600
885400,530600
885501,530600
885502,530600
885600,530600
885700,530600
885801,530600
885802,530600
885900,530600
886000,530600
886100,530600
886200,530600
886300,530600
886400,530600
886500,530600
886600,530600
886700,530600
886800,530600
886901,530700
886902,530700
887000,530700
887100,530700
887200,530700
887300,530700
887400,530700
887501,530700
887502,530700
887503,530700
887601,530700
887602,530700
887701,530700
887702,530700
887800,530700
887900,530700
888000,530700
888100,530700
888200,530700
888301,530700
888302,530700
888400,530700
888500,530700
888600,530700
888700,530700
888800,530700
888900,530700
889000,530700
889100,530700
889201,530700
889202,530700
889301,530700
889302,530700
889401,530500
889403,530500
889404,530500
889405,530500
889406,530500
889407,530500
889408,530500
889409,530500
889500,530500
889600,530500
889701,530500
889702,530500
889800,530500
889900,530500
890000,530500
890100,530500
890200,530500
890300,530500
890400,530500
890500,530500
890600,530500
890700,530500
890800,530500
890900,530500
891000,530500
891100,530500
891200,530500
891300,530500
891400,530500
891500,530500
891600,530500
891700,530200
891801,530200
891802,530200
891900,530200
892000,530200
892100,530200
892200,530200
892300,530200
892400,530200
892500,530200
892600,530200
892700,530200
892800,530200
892900,530200
893000,530200
893100,530200
893200,530200
893300,530200
893400,530200
893500,530200
893600,530200
893700,530200
893801,530200
893802,530200
893901,530200
893902,530200
894000,530200
894100,530200
894200,530200
894300,530100
894400,530100
894500,530100
894600,530100
894700,530200
894800,530200
894900,530200
895000,530200
895100,530100
895200,530100
895300,530100
895400,530100
895500,530100
895600,530100
895700,530100
895800,530100
895900,530100
896001,530100
896002,530100
896100,530100
896200,530200
896300,530100
896401,530100
896402,530100
896500,530100
896600,530100
896700,530100
896800,530200
896900,528320
897000,528320
897101,528320
897102,528320
897201,528320
897202,528320
897203,528310
897204,528310
897301,528310
897302,528310
897400,528310
897503,528310
897505,528320
897506,528320
897507,528320
897508,528320
897509,528320
897510,528320
897511,528320
897601,528310
897602,528310
897701,528310
897702,528310
897801,528310
897802,528310
897902,528310
897903,528310
897904,528310
897905,528310
897906,528310
897907,528310
898000,528310
898100,528310
898203,528310
898204,528310
898205,528310
898206,528310
898207,528310
898300,528310
898401,528310
898402,528310
898403,528310
898500,528310
898600,528310
898700,528310
898800,528310
898900,528310
899000,528310
899100,528310
899200,528310
899300,528310
899400,528310
899500,528310
899600,528310
899700,528310
