"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Leptinotarsa decemlineata","522201","2.0","","","0.0","","","0.0","-36.975","174.875","18.2225","18.2225","3.18","0.0","0.0","0.0","0.0","17.476","18.969","18.2225","17.476","18.969","18.2225"
"Leptinotarsa decemlineata","522202","2.0","","","0.0","","","0.0","-36.975","174.875","18.2225","18.2225","3.18","0.0","0.0","0.0","0.0","17.476","18.969","18.2225","17.476","18.969","18.2225"
"Leptinotarsa decemlineata","522301","2.0","","","0.0","","","0.0","-36.975","174.875","18.2225","18.2225","3.18","0.0","0.0","0.0","0.0","17.476","18.969","18.2225","17.476","18.969","18.2225"
"Leptinotarsa decemlineata","522302","2.0","17.476","18.969","1.0","17.476","18.969","1.0","-36.975","174.875","18.2225","18.2225","3.18","0.0","0.0","0.0","0.0","17.476","18.969","18.2225","17.476","18.969","18.2225"
"Leptinotarsa decemlineata","522400","2.0","","","0.0","","","0.0","-36.975","174.875","18.2225","18.2225","3.18","0.0","0.0","0.0","0.0","17.476","18.969","18.2225","17.476","18.969","18.2225"
"Leptinotarsa decemlineata","522601","2.0","","","0.0","","","0.0","-36.875","174.875","19.3085","19.3085","3.24","0.0","0.0","0.0","0.0","18.246","20.371","19.3085","18.246","20.371","19.3085"
"Leptinotarsa decemlineata","522603","2.0","","","0.0","","","0.0","-36.875","174.875","19.3085","19.3085","3.24","0.0","0.0","0.0","0.0","18.246","20.371","19.3085","18.246","20.371","19.3085"
"Leptinotarsa decemlineata","522604","2.0","","","0.0","","","0.0","-36.875","174.875","19.3085","19.3085","3.24","0.0","0.0","0.0","0.0","18.246","20.371","19.3085","18.246","20.371","19.3085"
"Leptinotarsa decemlineata","522711","2.0","","","0.0","","","0.0","-36.875","174.875","19.3085","19.3085","3.24","0.0","0.0","0.0","0.0","18.246","20.371","19.3085","18.246","20.371","19.3085"
"Leptinotarsa decemlineata","522712","2.0","","","0.0","","","0.0","-36.875","174.875","19.3085","19.3085","3.24","0.0","0.0","0.0","0.0","18.246","20.371","19.3085","18.246","20.371","19.3085"
"Leptinotarsa decemlineata","522721","2.0","","","0.0","","","0.0","-36.875","174.875","19.3085","19.3085","3.24","0.0","0.0","0.0","0.0","18.246","20.371","19.3085","18.246","20.371","19.3085"
"Leptinotarsa decemlineata","522722","2.0","","","0.0","","","0.0","-36.925","174.925","18.5345","18.5345","3.11","0.0","0.0","0.0","0.0","17.522","19.547","18.5345","17.522","19.547","18.5345"
"Leptinotarsa decemlineata","522723","2.0","","","0.0","","","0.0","-36.925","174.925","18.5345","18.5345","3.11","0.0","0.0","0.0","0.0","17.522","19.547","18.5345","17.522","19.547","18.5345"
"Leptinotarsa decemlineata","522730","2.0","","","0.0","","","0.0","-36.875","174.875","19.3085","19.3085","3.24","0.0","0.0","0.0","0.0","18.246","20.371","19.3085","18.246","20.371","19.3085"
"Leptinotarsa decemlineata","522810","2.0","","","0.0","","","0.0","-36.875","174.875","19.3085","19.3085","3.24","0.0","0.0","0.0","0.0","18.246","20.371","19.3085","18.246","20.371","19.3085"
"Leptinotarsa decemlineata","522820","2.0","","","0.0","","","0.0","-36.875","174.875","19.3085","19.3085","3.24","0.0","0.0","0.0","0.0","18.246","20.371","19.3085","18.246","20.371","19.3085"
"Leptinotarsa decemlineata","522910","2.0","","","0.0","","","0.0","-36.925","174.925","18.5345","18.5345","3.11","0.0","0.0","0.0","0.0","17.522","19.547","18.5345","17.522","19.547","18.5345"
"Leptinotarsa decemlineata","522920","2.0","","","0.0","","","0.0","-36.925","174.825","18.11","18.11","3.23","0.0","0.0","0.0","0.0","17.376","18.844","18.11","17.376","18.844","18.11"
"Leptinotarsa decemlineata","523000","2.0","","","0.0","","","0.0","-36.925","174.925","18.5345","18.5345","3.11","0.0","0.0","0.0","0.0","17.522","19.547","18.5345","17.522","19.547","18.5345"
"Leptinotarsa decemlineata","523101","2.0","","","0.0","","","0.0","-36.925","174.925","18.5345","18.5345","3.11","0.0","0.0","0.0","0.0","17.522","19.547","18.5345","17.522","19.547","18.5345"
"Leptinotarsa decemlineata","523102","2.0","","","0.0","","","0.0","-36.925","174.925","18.5345","18.5345","3.11","0.0","0.0","0.0","0.0","17.522","19.547","18.5345","17.522","19.547","18.5345"
"Leptinotarsa decemlineata","523105","2.0","","","0.0","","","0.0","-36.925","174.925","18.5345","18.5345","3.11","0.0","0.0","0.0","0.0","17.522","19.547","18.5345","17.522","19.547","18.5345"
