"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Mediterranean","559240","9.0","6.0","","","0.0","","","0.0","-40.075","175.175","25.0021111111111","25.0021111111111","1.54166666666667","0.0","0.0","0.0","0.0","0.0","50.532","25.0021111111111","0.0","50.532","25.0021111111111"
"Mediterranean","559400","9.0","6.0","","","0.0","","","0.0","-39.675","175.775","10.9808333333333","15.9293333333333","1.05972222222222","0.0","0.0","0.0","0.0","0.0","38.439","10.9808333333333","0.0","38.439","15.9293333333333"
"Mediterranean","559500","9.0","6.0","0.0","45.898","1.0","0.0","45.898","1.0","-40.075","175.375","20.6617222222222","22.0880555555556","1.37777777777778","0.0","0.0","0.0","0.0","0.0","45.898","20.6617222222222","0.0","45.898","22.0880555555556"
"Mediterranean","559700","9.0","6.0","0.0","48.241","35.0","0.0","48.241","35.0","-39.975","175.775","16.0271111111111","20.1936111111111","1.29777777777778","0.0","0.0","0.0","0.0","0.0","48.241","14.5918253968254","0.0","48.241","17.4872444444444"
"Mediterranean","560000","9.0","6.0","0.0","49.778","27.0","0.0","49.778","27.0","-40.075","175.925","14.8618333333333","16.0768333333333","1.34611111111111","0.0","0.0","0.0","0.0","0.0","49.778","11.7459423868313","0.0","49.778","14.3503868312757"
"Mediterranean","560200","9.0","6.0","","","0.0","","","0.0","-40.275","175.775","24.3103888888889","24.3103888888889","1.54722222222222","0.0","0.0","0.0","0.0","0.0","49.931","24.3103888888889","0.0","49.931","24.3103888888889"
"Mediterranean","560301","9.0","6.0","0.0","49.176","1.0","0.0","49.176","1.0","-40.275","175.675","22.5228333333333","22.5228333333333","1.45472222222222","0.0","0.0","0.0","0.0","0.0","49.176","23.0335277777778","0.0","49.176","23.0335277777778"
"Mediterranean","560302","9.0","6.0","0.0","50.813","2.0","0.0","50.813","2.0","-40.325","175.675","22.68125","22.68125","1.48972222222222","0.0","0.0","0.0","0.0","0.0","50.813","23.5032083333333","0.0","50.813","23.5032083333333"
"Mediterranean","560411","9.0","6.0","","","0.0","","","0.0","-40.225","175.625","22.6320277777778","22.6320277777778","1.45472222222222","0.0","0.0","0.0","0.0","0.0","48.375","22.6320277777778","0.0","48.375","22.6320277777778"
"Mediterranean","560412","9.0","6.0","","","0.0","","","0.0","-40.175","175.575","20.1016111111111","21.4754444444444","1.34777777777778","0.0","0.0","0.0","0.0","0.0","46.651","20.1016111111111","0.0","46.651","21.4754444444444"
"Mediterranean","560421","9.0","6.0","","","0.0","","","0.0","-40.125","175.475","20.9665555555556","22.4425555555556","1.41166666666667","0.0","0.0","0.0","0.0","0.0","47.623","20.9665555555556","0.0","47.623","22.4425555555556"
"Mediterranean","560422","9.0","6.0","0.0","49.931","17.0","0.0","49.931","17.0","-40.175","175.625","20.7915","22.2686666666667","1.4175","0.0","0.0","0.0","0.0","0.0","49.931","20.9689411764706","0.0","49.931","22.0570490196078"
"Mediterranean","560710","9.0","6.0","","","0.0","","","0.0","-40.225","175.575","22.6372222222222","22.6372222222222","1.45472222222222","0.0","0.0","0.0","0.0","0.0","48.369","22.6372222222222","0.0","48.369","22.6372222222222"
"Mediterranean","560720","9.0","6.0","","","0.0","","","0.0","-40.225","175.575","22.6372222222222","22.6372222222222","1.45472222222222","0.0","0.0","0.0","0.0","0.0","48.369","22.6372222222222","0.0","48.369","22.6372222222222"
"Mediterranean","560730","9.0","6.0","","","0.0","","","0.0","-40.225","175.575","22.6372222222222","22.6372222222222","1.45472222222222","0.0","0.0","0.0","0.0","0.0","48.369","22.6372222222222","0.0","48.369","22.6372222222222"
"Mediterranean","560740","9.0","6.0","0.0","48.369","1.0","0.0","48.369","1.0","-40.225","175.575","22.6372222222222","22.6372222222222","1.45472222222222","0.0","0.0","0.0","0.0","0.0","48.369","22.6372222222222","0.0","48.369","22.6372222222222"
"Mediterranean","560900","9.0","6.0","","","0.0","","","0.0","-40.225","175.425","23.4175277777778","23.4175277777778","1.47333333333333","0.0","0.0","0.0","0.0","0.0","49.81","23.4175277777778","0.0","49.81","23.4175277777778"
"Mediterranean","561000","9.0","6.0","","","0.0","","","0.0","-40.275","175.425","23.9246944444444","23.9246944444444","1.49138888888889","0.0","0.0","0.0","0.0","0.0","50.062","23.9246944444444","0.0","50.062","23.9246944444444"
"Mediterranean","561100","9.0","6.0","","","0.0","","","0.0","-40.275","175.275","24.8526666666667","24.8526666666667","1.5375","0.0","0.0","0.0","0.0","0.0","52.263","24.8526666666667","0.0","52.263","24.8526666666667"
"Mediterranean","561200","9.0","6.0","","","0.0","","","0.0","-40.375","175.275","24.3596111111111","24.3596111111111","1.50333333333333","0.0","0.0","0.0","0.0","0.0","51.405","24.3596111111111","0.0","51.405","24.3596111111111"
"Mediterranean","561300","9.0","6.0","","","0.0","","","0.0","-40.475","175.225","22.8015555555556","24.2940555555556","1.48","0.0","0.0","0.0","0.0","0.0","49.781","22.8015555555556","0.0","49.781","24.2940555555556"
"Mediterranean","561410","9.0","6.0","","","0.0","","","0.0","-40.225","175.525","20.8126944444444","22.2716944444444","1.41333333333333","0.0","0.0","0.0","0.0","0.0","47.813","20.8126944444444","0.0","47.813","22.2716944444444"
"Mediterranean","561421","9.0","6.0","","","0.0","","","0.0","-40.225","175.375","24.11325","24.11325","1.49777777777778","0.0","0.0","0.0","0.0","0.0","50.744","24.11325","0.0","50.744","24.11325"
"Mediterranean","561422","9.0","6.0","0.0","51.737","19.0","0.0","51.737","19.0","-40.275","175.375","24.0095555555556","24.0095555555556","1.49222222222222","0.0","0.0","0.0","0.0","0.0","51.737","23.2366476608187","0.0","51.737","23.6202616959064"
"Mediterranean","561500","9.0","6.0","0.0","50.876","8.0","0.0","50.876","8.0","-40.475","175.325","22.4721666666667","23.964","1.46833333333333","0.0","0.0","0.0","0.0","0.0","50.876","23.1384652777778","0.0","50.876","23.8870277777778"
"Mediterranean","561700","9.0","6.0","","","0.0","","","0.0","-40.475","175.275","22.6003333333333","24.0875","1.47083333333333","0.0","0.0","0.0","0.0","0.0","50.414","22.6003333333333","0.0","50.414","24.0875"
"Mediterranean","561811","9.0","6.0","0.0","50.188","1.0","0.0","50.188","1.0","-40.325","175.575","23.5722222222222","23.5722222222222","1.51944444444444","0.0","0.0","0.0","0.0","0.0","50.188","23.5722222222222","0.0","50.188","23.5722222222222"
"Mediterranean","561812","9.0","6.0","","","0.0","","","0.0","-40.375","175.575","23.5637222222222","23.5637222222222","1.52277777777778","0.0","0.0","0.0","0.0","0.0","50.232","23.5637222222222","0.0","50.232","23.5637222222222"
