"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Contarinia nasturtii","560000","1.0","0.0","47.331","27.0","0.0","47.331","27.0","-40.075","175.925","41.439","41.439","6.05","0.0","0.0","0.0","0.0","0.0","47.331","30.2026666666667","0.0","47.331","30.2026666666667"
"Contarinia nasturtii","560200","1.0","","","0.0","","","0.0","-40.275","175.775","47.524","47.524","7.03","0.0","0.0","0.0","0.0","47.524","47.524","47.524","47.524","47.524","47.524"
"Contarinia nasturtii","560301","1.0","43.838","43.838","1.0","43.838","43.838","1.0","-40.275","175.675","43.023","43.023","6.59","0.0","0.0","0.0","0.0","43.838","43.838","43.838","43.838","43.838","43.838"
"Contarinia nasturtii","560302","1.0","42.727","46.474","2.0","42.727","46.474","2.0","-40.325","175.675","42.727","42.727","6.76","0.0","0.0","0.0","0.0","42.727","46.474","44.6005","42.727","46.474","44.6005"
"Contarinia nasturtii","560411","1.0","","","0.0","","","0.0","-40.225","175.625","43.382","43.382","6.61","0.0","0.0","0.0","0.0","43.382","43.382","43.382","43.382","43.382","43.382"
"Contarinia nasturtii","560412","1.0","","","0.0","","","0.0","-40.175","175.575","41.121","41.121","6.12","0.0","0.0","0.0","0.0","41.121","41.121","41.121","41.121","41.121","41.121"
"Contarinia nasturtii","560421","1.0","","","0.0","","","0.0","-40.125","175.475","42.616","42.616","6.39","0.0","0.0","0.0","0.0","42.616","42.616","42.616","42.616","42.616","42.616"
"Contarinia nasturtii","560422","1.0","39.175","47.524","17.0","39.175","47.524","17.0","-40.175","175.625","41.971","41.971","6.42","0.0","0.0","0.0","0.0","39.175","47.524","41.8132352941176","39.175","47.524","41.8132352941176"
"Contarinia nasturtii","560710","1.0","","","0.0","","","0.0","-40.225","175.575","43.187","43.187","6.61","0.0","0.0","0.0","0.0","43.187","43.187","43.187","43.187","43.187","43.187"
"Contarinia nasturtii","560720","1.0","","","0.0","","","0.0","-40.225","175.575","43.187","43.187","6.61","0.0","0.0","0.0","0.0","43.187","43.187","43.187","43.187","43.187","43.187"
"Contarinia nasturtii","560730","1.0","","","0.0","","","0.0","-40.225","175.575","43.187","43.187","6.61","0.0","0.0","0.0","0.0","43.187","43.187","43.187","43.187","43.187","43.187"
"Contarinia nasturtii","560740","1.0","43.187","43.187","1.0","43.187","43.187","1.0","-40.225","175.575","43.187","43.187","6.61","0.0","0.0","0.0","0.0","43.187","43.187","43.187","43.187","43.187","43.187"
