left,bottom,right,top,area_hex_s,Code,EA_Name,area_sqkm
1610807.497,5355002.497,1622354.508,5365002.501,5.05322,1850,"-41.91175, 173.19993",86.671
1610807.497,5365002.501,1622354.508,5375002.506,5.05322,1851,"-41.82168, 173.19965",86.671
1610807.497,5375002.506,1622354.508,5385002.511,5.05322,1852,"-41.73161, 173.19938",86.671
1610807.497,5385002.511,1622354.508,5395002.515,5.05322,1853,"-41.64154, 173.1991",86.671
1610807.497,5395002.515,1622354.508,5405002.52,5.05322,1854,"-41.55147, 173.19882",86.671
1610807.497,5405002.52,1622354.508,5415002.525,5.05322,1855,"-41.4614, 173.19855",86.671
1610807.497,5415002.525,1622354.508,5425002.529,5.05322,1856,"-41.3717, 173.19828",85.919
1610807.497,5425002.529,1622354.508,5435002.534,5.05322,1857,"-41.29426, 173.1991",27.776
1610807.497,6075002.832,1622354.508,6085002.837,5.05322,1858,"-35.37817, 173.21431",0
1610807.497,6085002.837,1622354.508,6095002.842,5.05322,1859,"-35.3227, 173.20291",37.686
1610807.497,6095002.842,1622354.508,6105002.846,5.05322,1860,"-35.24136, 173.18229",82.888
1610807.497,6105002.846,1622354.508,6115002.851,5.05322,1861,"-35.15698, 173.19301",65.745
1610807.497,6115002.851,1622354.508,6125002.856,5.05322,1862,"-35.06062, 173.20107",52.558
1610807.497,6125002.856,1622354.508,6135002.86,5.05322,1863,"-34.97062, 173.18144",70.79
1610807.497,6135002.86,1622354.508,6145002.865,5.05322,1864,"-34.89021, 173.17547",66.703
1610807.497,6145002.865,1622354.508,6155002.87,5.05322,1865,"-34.79863, 173.14913",16.254
1619467.755,5240002.443,1631014.766,5250002.448,5.05322,1866,"-42.92247, 173.26546",5.932
1619467.755,5250002.448,1631014.766,5260002.452,5.05322,1867,"-42.85199, 173.28838",51.815
1619467.755,5260002.452,1631014.766,5270002.457,5.05322,1868,"-42.76709, 173.30851",86.671
1619467.755,5270002.457,1631014.766,5280002.462,5.05322,1869,"-42.67704, 173.30807",86.671
1619467.755,5280002.462,1631014.766,5290002.466,5.05322,1870,"-42.58698, 173.30762",86.671
1619467.755,5290002.466,1631014.766,5300002.471,5.05322,1871,"-42.49693, 173.30718",86.671
1619467.755,5300002.471,1631014.766,5310002.476,5.05322,1872,"-42.40687, 173.30674",86.671
1619467.755,5310002.476,1631014.766,5320002.48,5.05322,1873,"-42.31681, 173.30631",86.671
1619467.755,5320002.48,1631014.766,5330002.485,5.05322,1874,"-42.22675, 173.30587",86.671
1619467.755,5330002.485,1631014.766,5340002.49,5.05322,1875,"-42.13668, 173.30544",86.671
1619467.755,5340002.49,1631014.766,5350002.494,5.05322,1876,"-42.04662, 173.305",86.671
1619467.755,5350002.494,1631014.766,5360002.499,5.05322,1877,"-41.95656, 173.30457",86.671
1619467.755,5360002.499,1631014.766,5370002.504,5.05322,1878,"-41.86649, 173.30415",86.671
1619467.755,5370002.504,1631014.766,5380002.508,5.05322,1879,"-41.77642, 173.30372",86.671
1619467.755,5380002.508,1631014.766,5390002.513,5.05322,1880,"-41.68635, 173.3033",86.671
1619467.755,5390002.513,1631014.766,5400002.518,5.05322,1881,"-41.59628, 173.30287",86.671
1619467.755,5400002.518,1631014.766,5410002.522,5.05322,1882,"-41.50621, 173.30245",86.671
1619467.755,5410002.522,1631014.766,5420002.527,5.05322,1883,"-41.41613, 173.30204",86.671
1619467.755,5420002.527,1631014.766,5430002.532,5.05322,1884,"-41.32606, 173.30162",86.671
1619467.755,5430002.532,1631014.766,5440002.536,5.05322,1885,"-41.24877, 173.32376",38.612
1619467.755,6070002.83,1631014.766,6080002.835,5.05322,1886,"-35.4503, 173.30898",21.87
1619467.755,6080002.835,1631014.766,6090002.839,5.05322,1887,"-35.37767, 173.28243",76.092
1619467.755,6090002.839,1631014.766,6100002.844,5.05322,1888,"-35.28702, 173.27828",84.064
1619467.755,6100002.844,1631014.766,6110002.849,5.05322,1889,"-35.19765, 173.27728",86.671
1619467.755,6110002.849,1631014.766,6120002.853,5.05322,1890,"-35.10748, 173.27697",86.671
1619467.755,6120002.853,1631014.766,6130002.858,5.05322,1891,"-35.0295, 173.27743",58.861
1619467.755,6130002.858,1631014.766,6140002.863,5.05322,1892,"-34.90974, 173.26156",29.514
1619467.755,6140002.863,1631014.766,6150002.867,5.05322,1893,"-34.87012, 173.30185",5.501
1628128.013,5255002.45,1639675.024,5265002.455,5.05322,1894,"-42.79513, 173.36218",3.716
1628128.013,5265002.455,1639675.024,5275002.459,5.05322,1895,"-42.71378, 173.38587",38.644
1628128.013,5275002.459,1639675.024,5285002.464,5.05322,1896,"-42.62957, 173.40712",76.269
1628128.013,5285002.464,1639675.024,5295002.469,5.05322,1897,"-42.54162, 173.41287",86.669
1628128.013,5295002.469,1639675.024,5305002.473,5.05322,1898,"-42.45157, 173.41228",86.669
1628128.013,5305002.473,1639675.024,5315002.478,5.05322,1899,"-42.36151, 173.41169",86.669
1628128.013,5315002.478,1639675.024,5325002.483,5.05322,1900,"-42.27145, 173.4111",86.669
1628128.013,5325002.483,1639675.024,5335002.487,5.05322,1901,"-42.18139, 173.41052",86.669
1628128.013,5335002.487,1639675.024,5345002.492,5.05322,1902,"-42.09133, 173.40994",86.669
1628128.013,5345002.492,1639675.024,5355002.497,5.05322,1903,"-42.00126, 173.40936",86.669
1628128.013,5355002.497,1639675.024,5365002.501,5.05322,1904,"-41.9112, 173.40878",86.669
1628128.013,5365002.501,1639675.024,5375002.506,5.05322,1905,"-41.82113, 173.40821",86.669
1628128.013,5375002.506,1639675.024,5385002.511,5.05322,1906,"-41.73106, 173.40764",86.669
1628128.013,5385002.511,1639675.024,5395002.515,5.05322,1907,"-41.64099, 173.40707",86.669
1628128.013,5395002.515,1639675.024,5405002.52,5.05322,1908,"-41.55092, 173.40651",86.669
1628128.013,5405002.52,1639675.024,5415002.525,5.05322,1909,"-41.46085, 173.40594",86.669
1628128.013,5415002.525,1639675.024,5425002.529,5.05322,1910,"-41.37078, 173.40538",86.669
1628128.013,5425002.529,1639675.024,5435002.534,5.05322,1911,"-41.2807, 173.40482",86.669
1628128.013,5435002.534,1639675.024,5445002.539,5.05322,1912,"-41.19739, 173.40914",68.99
1628128.013,5445002.539,1639675.024,5455002.543,5.05322,1913,"-41.14153, 173.42367",1.671
1628128.013,6055002.823,1639675.024,6065002.828,5.05322,1914,"-35.5806, 173.40974",11.873
1628128.013,6065002.828,1639675.024,6075002.832,5.05322,1915,"-35.51111, 173.38336",48.372
1628128.013,6075002.832,1639675.024,6085002.837,5.05322,1916,"-35.41947, 173.36199",63.478
1628128.013,6085002.837,1639675.024,6095002.842,5.05322,1917,"-35.33265, 173.37303",86.669
1628128.013,6095002.842,1639675.024,6105002.846,5.05322,1918,"-35.24248, 173.37262",86.669
1628128.013,6105002.846,1639675.024,6115002.851,5.05322,1919,"-35.15231, 173.37221",86.669
1628128.013,6115002.851,1639675.024,6125002.856,5.05322,1920,"-35.06214, 173.3718",86.669
1628128.013,6125002.856,1639675.024,6135002.86,5.05322,1921,"-34.97748, 173.3693",63.611
1628128.013,6135002.86,1639675.024,6145002.865,5.05322,1922,"-34.87923, 173.36243",54.867
1628128.013,6145002.865,1639675.024,6155002.87,5.05322,1923,"-34.81051, 173.39935",7.971
1636788.272,5280002.462,1648335.282,5290002.466,5.05322,1924,"-42.57253, 173.47911",18.703
1636788.272,5290002.466,1648335.282,5300002.471,5.05322,1925,"-42.48854, 173.49524",46.539
1636788.272,5300002.471,1648335.282,5310002.476,5.05322,1926,"-42.40611, 173.51722",86.668
1636788.272,5310002.476,1648335.282,5320002.48,5.05322,1927,"-42.31605, 173.51648",86.668
1636788.272,5320002.48,1648335.282,5330002.485,5.05322,1928,"-42.226, 173.51575",86.668
1636788.272,5330002.485,1648335.282,5340002.49,5.05322,1929,"-42.13594, 173.51502",86.668
1636788.272,5340002.49,1648335.282,5350002.494,5.05322,1930,"-42.04587, 173.51429",86.668
1636788.272,5350002.494,1648335.282,5360002.499,5.05322,1931,"-41.95581, 173.51357",86.668
1636788.272,5360002.499,1648335.282,5370002.504,5.05322,1932,"-41.86575, 173.51284",86.668
1636788.272,5370002.504,1648335.282,5380002.508,5.05322,1933,"-41.77568, 173.51213",86.668
1636788.272,5380002.508,1648335.282,5390002.513,5.05322,1934,"-41.68561, 173.51141",86.668
1636788.272,5390002.513,1648335.282,5400002.518,5.05322,1935,"-41.59554, 173.5107",86.668
1636788.272,5400002.518,1648335.282,5410002.522,5.05322,1936,"-41.50547, 173.50999",86.668
1636788.272,5410002.522,1648335.282,5420002.527,5.05322,1937,"-41.4154, 173.50929",86.668
1636788.272,5420002.527,1648335.282,5430002.532,5.05322,1938,"-41.32533, 173.50858",86.668
1636788.272,5430002.532,1648335.282,5440002.536,5.05322,1939,"-41.23525, 173.50789",86.668
1636788.272,5440002.536,1648335.282,5450002.541,5.05322,1940,"-41.15302, 173.52155",57.535
1636788.272,5450002.541,1648335.282,5460002.546,5.05322,1941,"-41.09899, 173.54089",0.045
1636788.272,6040002.816,1648335.282,6050002.821,5.05322,1942,"-35.6965, 173.50355",0.228
1636788.272,6050002.821,1648335.282,6060002.825,5.05322,1943,"-35.63894, 173.48451",55.025
1636788.272,6060002.825,1648335.282,6070002.83,5.05322,1944,"-35.55773, 173.46963",86.668
1636788.272,6070002.83,1648335.282,6080002.835,5.05322,1945,"-35.46941, 173.47004",80.208
1636788.272,6080002.835,1648335.282,6090002.839,5.05322,1946,"-35.37053, 173.46575",63.127
1636788.272,6090002.839,1648335.282,6100002.844,5.05322,1947,"-35.28729, 173.46734",85.567
1636788.272,6100002.844,1648335.282,6110002.849,5.05322,1948,"-35.19706, 173.46754",86.668
1636788.272,6110002.849,1648335.282,6120002.853,5.05322,1949,"-35.10689, 173.46703",86.668
1636788.272,6120002.853,1648335.282,6130002.858,5.05322,1950,"-35.02312, 173.46587",72.687
1636788.272,6130002.858,1648335.282,6140002.863,5.05322,1951,"-34.92094, 173.51744",0.001
1636788.272,6140002.863,1648335.282,6150002.867,5.05322,1952,"-34.84652, 173.43346",16.275
1645448.53,5295002.469,1656995.54,5305002.473,5.05322,1953,"-42.42353, 173.59931",17.927
1645448.53,5305002.473,1656995.54,5315002.478,5.05322,1954,"-42.36056, 173.62201",86.666
1645448.53,5315002.478,1656995.54,5325002.483,5.05322,1955,"-42.2705, 173.62113",86.666
1645448.53,5325002.483,1656995.54,5335002.487,5.05322,1956,"-42.18045, 173.62025",86.666
1645448.53,5335002.487,1656995.54,5345002.492,5.05322,1957,"-42.09039, 173.61937",86.666
1645448.53,5345002.492,1656995.54,5355002.497,5.05322,1958,"-42.00033, 173.61849",86.666
1645448.53,5355002.497,1656995.54,5365002.501,5.05322,1959,"-41.91026, 173.61762",86.666
1645448.53,5365002.501,1656995.54,5375002.506,5.05322,1960,"-41.8202, 173.61676",86.666
1645448.53,5375002.506,1656995.54,5385002.511,5.05322,1961,"-41.73014, 173.6159",86.666
1645448.53,5385002.511,1656995.54,5395002.515,5.05322,1962,"-41.64007, 173.61504",86.666
1645448.53,5395002.515,1656995.54,5405002.52,5.05322,1963,"-41.55, 173.61418",86.666
1645448.53,5405002.52,1656995.54,5415002.525,5.05322,1964,"-41.45993, 173.61333",86.666
1645448.53,5415002.525,1656995.54,5425002.529,5.05322,1965,"-41.36986, 173.61248",86.666
1645448.53,5425002.529,1656995.54,5435002.534,5.05322,1966,"-41.27979, 173.61164",86.666
1645448.53,5435002.534,1656995.54,5445002.539,5.05322,1967,"-41.18972, 173.6108",86.666
1645448.53,5445002.539,1656995.54,5455002.543,5.05322,1968,"-41.1063, 173.60411",66.833
1645448.53,5455002.543,1656995.54,5465002.548,5.05322,1969,"-41.04845, 173.61393",0.254
1645448.53,6035002.814,1656995.54,6045002.818,5.05322,1970,"-35.76585, 173.59135",30.608
1645448.53,6045002.818,1656995.54,6055002.823,5.05322,1971,"-35.692, 173.56674",85.264
1645448.53,6055002.823,1656995.54,6065002.828,5.05322,1972,"-35.6024, 173.5655",86.666
1645448.53,6065002.828,1656995.54,6075002.832,5.05322,1973,"-35.51224, 173.56487",86.666
1645448.53,6075002.832,1656995.54,6085002.837,5.05322,1974,"-35.42367, 173.56721",78.507
1645448.53,6085002.837,1656995.54,6095002.842,5.05322,1975,"-35.3292, 173.56174",62.742
1645448.53,6095002.842,1656995.54,6105002.846,5.05322,1976,"-35.2413, 173.56348",85.295
1645448.53,6105002.846,1656995.54,6115002.851,5.05322,1977,"-35.15158, 173.56236",86.666
1645448.53,6115002.851,1656995.54,6125002.856,5.05322,1978,"-35.06188, 173.56177",85.528
1645448.53,6125002.856,1656995.54,6135002.86,5.05322,1979,"-34.97336, 173.57073",61.914
1645448.53,6135002.86,1656995.54,6145002.865,5.05322,1980,"-34.92134, 173.56127",1.077
1654108.788,5300002.471,1665655.798,5310002.476,5.05322,1981,"-42.40856, 173.68459",11.1
1654108.788,5310002.476,1665655.798,5320002.48,5.05322,1982,"-42.3065, 173.70998",54.01
1654108.788,5320002.48,1665655.798,5330002.485,5.05322,1983,"-42.22486, 173.72562",86.664
1654108.788,5330002.485,1665655.798,5340002.49,5.05322,1984,"-42.1348, 173.72459",86.664
1654108.788,5340002.49,1665655.798,5350002.494,5.05322,1985,"-42.04475, 173.72357",86.664
1654108.788,5350002.494,1665655.798,5360002.499,5.05322,1986,"-41.95469, 173.72255",86.664
1654108.788,5360002.499,1665655.798,5370002.504,5.05322,1987,"-41.86462, 173.72153",86.664
1654108.788,5370002.504,1665655.798,5380002.508,5.05322,1988,"-41.77456, 173.72052",86.664
1654108.788,5380002.508,1665655.798,5390002.513,5.05322,1989,"-41.6845, 173.71952",86.664
1654108.788,5390002.513,1665655.798,5400002.518,5.05322,1990,"-41.59443, 173.71852",86.664
1654108.788,5400002.518,1665655.798,5410002.522,5.05322,1991,"-41.50437, 173.71752",86.664
1654108.788,5410002.522,1665655.798,5420002.527,5.05322,1992,"-41.4143, 173.71653",86.664
1654108.788,5420002.527,1665655.798,5430002.532,5.05322,1993,"-41.32423, 173.71554",86.664
1654108.788,5430002.532,1665655.798,5440002.536,5.05322,1994,"-41.23407, 173.71443",86.405
1654108.788,5440002.536,1665655.798,5450002.541,5.05322,1995,"-41.14412, 173.71352",86.552
1654108.788,5450002.541,1665655.798,5460002.546,5.05322,1996,"-41.05659, 173.7229",57.224
1654108.788,5460002.546,1665655.798,5470002.55,5.05322,1997,"-40.99486, 173.74926",2.385
1654108.788,5470002.55,1665655.798,5480002.555,5.05322,1998,"-40.87168, 173.77475",0.35
1654108.788,6020002.807,1665655.798,6030002.811,5.05322,1999,"-35.89571, 173.70125",10.753
1654108.788,6030002.811,1665655.798,6040002.816,5.05322,2000,"-35.82237, 173.67126",69.322
1654108.788,6040002.816,1665655.798,6050002.821,5.05322,2001,"-35.73715, 173.66222",86.664
1654108.788,6050002.821,1665655.798,6060002.825,5.05322,2002,"-35.64699, 173.66148",86.664
1654108.788,6060002.825,1665655.798,6070002.83,5.05322,2003,"-35.55683, 173.66073",86.664
1654108.788,6070002.83,1665655.798,6080002.835,5.05322,2004,"-35.46667, 173.66",86.664
1654108.788,6080002.835,1665655.798,6090002.839,5.05322,2005,"-35.37651, 173.65926",86.664
1654108.788,6090002.839,1665655.798,6100002.844,5.05322,2006,"-35.28627, 173.65865",86.411
1654108.788,6100002.844,1665655.798,6110002.849,5.05322,2007,"-35.19618, 173.6578",86.664
1654108.788,6110002.849,1665655.798,6120002.853,5.05322,2008,"-35.10624, 173.65689",86.157
1654108.788,6120002.853,1665655.798,6130002.858,5.05322,2009,"-35.01577, 173.6563",86.52
1654108.788,6130002.858,1665655.798,6140002.863,5.05322,2010,"-34.95841, 173.64908",13.173
1662769.046,5315002.478,1674316.057,5325002.483,5.05322,2011,"-42.24751, 173.8031",22.872
1662769.046,5325002.483,1674316.057,5335002.487,5.05322,2012,"-42.17865, 173.82932",85.367
1662769.046,5335002.487,1674316.057,5345002.492,5.05322,2013,"-42.08907, 173.82879",86.662
1662769.046,5345002.492,1674316.057,5355002.497,5.05322,2014,"-41.99901, 173.82762",86.662
1662769.046,5355002.497,1674316.057,5365002.501,5.05322,2015,"-41.90895, 173.82645",86.662
1662769.046,5365002.501,1674316.057,5375002.506,5.05322,2016,"-41.81889, 173.82529",86.662
1662769.046,5375002.506,1674316.057,5385002.511,5.05322,2017,"-41.72883, 173.82414",86.662
1662769.046,5385002.511,1674316.057,5395002.515,5.05322,2018,"-41.63877, 173.82299",86.662
1662769.046,5395002.515,1674316.057,5405002.52,5.05322,2019,"-41.5487, 173.82185",86.662
1662769.046,5405002.52,1674316.057,5415002.525,5.05322,2020,"-41.45864, 173.82071",86.662
1662769.046,5415002.525,1674316.057,5425002.529,5.05322,2021,"-41.36857, 173.81958",86.662
1662769.046,5425002.529,1674316.057,5435002.534,5.05322,2022,"-41.28355, 173.82026",65.375
1662769.046,5435002.534,1674316.057,5445002.539,5.05322,2023,"-41.1929, 173.80955",64.887
1662769.046,5445002.539,1674316.057,5455002.543,5.05322,2024,"-41.10169, 173.81772",62.616
1662769.046,5455002.543,1674316.057,5465002.548,5.05322,2025,"-41.00138, 173.80877",46.413
1662769.046,5465002.548,1674316.057,5475002.553,5.05322,2026,"-40.90899, 173.81679",39.331
1662769.046,5475002.553,1674316.057,5485002.557,5.05322,2027,"-40.83108, 173.83051",50.742
1662769.046,5485002.557,1674316.057,5495002.562,5.05322,2028,"-40.7596, 173.85137",10.28
1662769.046,5625002.623,1674316.057,5635002.627,5.05322,2029,"-39.44143, 173.834",1.329
1662769.046,5635002.627,1674316.057,5645002.632,5.05322,2030,"-39.38124, 173.81434",53.465
1662769.046,5645002.632,1674316.057,5655002.637,5.05322,2031,"-39.29613, 173.80237",74.418
1662769.046,5655002.637,1674316.057,5665002.641,5.05322,2032,"-39.2156, 173.81558",44.656
1662769.046,6005002.8,1674316.057,6015002.804,5.05322,2033,"-36.01004, 173.79425",0.095
1662769.046,6015002.804,1674316.057,6025002.809,5.05322,2034,"-35.95192, 173.77649",50.796
1662769.046,6025002.809,1674316.057,6035002.814,5.05322,2035,"-35.87182, 173.75927",86.662
1662769.046,6035002.814,1674316.057,6045002.818,5.05322,2036,"-35.78166, 173.75841",86.662
1662769.046,6045002.818,1674316.057,6055002.823,5.05322,2037,"-35.69151, 173.75756",86.662
1662769.046,6055002.823,1674316.057,6065002.828,5.05322,2038,"-35.60135, 173.75671",86.662
1662769.046,6065002.828,1674316.057,6075002.832,5.05322,2039,"-35.51119, 173.75586",86.662
1662769.046,6075002.832,1674316.057,6085002.837,5.05322,2040,"-35.42103, 173.75502",86.662
1662769.046,6085002.837,1674316.057,6095002.842,5.05322,2041,"-35.33087, 173.75418",86.662
1662769.046,6095002.842,1674316.057,6105002.846,5.05322,2042,"-35.24071, 173.75334",86.662
1662769.046,6105002.846,1674316.057,6115002.851,5.05322,2043,"-35.15054, 173.75251",86.662
1662769.046,6115002.851,1674316.057,6125002.856,5.05322,2044,"-35.06365, 173.75606",64.98
1662769.046,6125002.856,1674316.057,6135002.86,5.05322,2045,"-34.99138, 173.73161",15.337
1671429.304,5320002.48,1682976.315,5330002.485,5.05322,2046,"-42.18314, 173.90135",0.778
1671429.304,5330002.485,1682976.315,5340002.49,5.05322,2047,"-42.13357, 173.90579",40.945
1671429.304,5340002.49,1682976.315,5350002.494,5.05322,2048,"-42.03935, 173.92381",70.623
1671429.304,5350002.494,1682976.315,5360002.499,5.05322,2049,"-41.95318, 173.93152",86.659
1671429.304,5360002.499,1682976.315,5370002.504,5.05322,2050,"-41.86312, 173.93021",86.659
1671429.304,5370002.504,1682976.315,5380002.508,5.05322,2051,"-41.77307, 173.9289",86.659
1671429.304,5380002.508,1682976.315,5390002.513,5.05322,2052,"-41.68301, 173.92761",86.659
1671429.304,5390002.513,1682976.315,5400002.518,5.05322,2053,"-41.59295, 173.92632",86.659
1671429.304,5400002.518,1682976.315,5410002.522,5.05322,2054,"-41.50288, 173.92503",86.659
1671429.304,5410002.522,1682976.315,5420002.527,5.05322,2055,"-41.41282, 173.92375",86.659
1671429.304,5420002.527,1682976.315,5430002.532,5.05322,2056,"-41.32284, 173.9225",86.496
1671429.304,5430002.532,1682976.315,5440002.536,5.05322,2057,"-41.23569, 173.92324",52.603
1671429.304,5440002.536,1682976.315,5450002.541,5.05322,2058,"-41.14785, 173.92643",59.623
1671429.304,5450002.541,1682976.315,5460002.546,5.05322,2059,"-41.0574, 173.91573",24.252
1671429.304,5460002.546,1682976.315,5470002.55,5.05322,2060,"-40.95977, 173.91633",34.037
1671429.304,5470002.55,1682976.315,5480002.555,5.05322,2061,"-40.85635, 173.88758",21.265
1671429.304,5480002.555,1682976.315,5490002.56,5.05322,2062,"-40.78654, 173.91025",48.989
1671429.304,5490002.56,1682976.315,5500002.564,5.05322,2063,"-40.71637, 173.95248",3.977
1671429.304,5620002.62,1682976.315,5630002.625,5.05322,2064,"-39.5011, 173.92457",25.623
